APYGARDOS_NR,APYGARDOS_PAVADINIMAS,APYLINKES_NR,APYLINKES_PAVADINIMAS,RINKEJU_SKAICIUS,VISO_DALYVAVO,BALSADEZEJE_GALIOJANTYS,BALSADEZEJE_NEGALIOJANTYS,PASTU_GALIOJANTYS,PASTU_NEGALIOJANTYS,VARDAS,PAVARDE,PARTIJA,BALSU_BALSADEZEJE,BALSU_PASTU,BALSU_VISO,PAPILDOMO_PROTOKOLO_POZYMIS,RKND_V_AR_ISSIKELE_PATS,RPL_UNIKALUS_NUMERIS,SAV,Sugeneravimo data
57,Vilniaus miesto,60,Senamiesčio,2159,1612,1311,6,295,0,GITANAS,NAUSĖDA,,304,56,360,,T,57060,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,60,Senamiesčio,2159,1612,1311,6,295,0,SAULIUS,SKVERNELIS,,100,21,121,,T,57060,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,60,Senamiesčio,2159,1612,1311,6,295,0,ARVYDAS,JUOZAITIS,,53,5,58,,T,57060,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,60,Senamiesčio,2159,1612,1311,6,295,0,VYTENIS POVILAS,ANDRIUKAITIS,,51,6,57,,T,57060,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,60,Senamiesčio,2159,1612,1311,6,295,0,MINDAUGAS,PUIDOKAS,,21,2,23,,T,57060,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,60,Senamiesčio,2159,1612,1311,6,295,0,VALDEMAR,TOMAŠEVSKI,,9,3,12,,T,57060,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,60,Senamiesčio,2159,1612,1311,6,295,0,VALENTINAS,MAZURONIS,,1,3,4,,T,57060,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,60,Senamiesčio,2159,1612,1311,6,295,0,NAGLIS,PUTEIKIS,,2,2,4,,T,57060,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,57,Senvagės,3411,2075,1639,9,427,0,INGRIDA,ŠIMONYTĖ,,592,216,808,,T,57057,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,57,Senvagės,3411,2075,1639,9,427,0,GITANAS,NAUSĖDA,,466,102,568,,T,57057,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,57,Senvagės,3411,2075,1639,9,427,0,SAULIUS,SKVERNELIS,,262,54,316,,T,57057,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,57,Senvagės,3411,2075,1639,9,427,0,VALDEMAR,TOMAŠEVSKI,,121,19,140,,T,57057,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,57,Senvagės,3411,2075,1639,9,427,0,VYTENIS POVILAS,ANDRIUKAITIS,,92,18,110,,T,57057,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,57,Senvagės,3411,2075,1639,9,427,0,ARVYDAS,JUOZAITIS,,73,11,84,,T,57057,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,57,Senvagės,3411,2075,1639,9,427,0,MINDAUGAS,PUIDOKAS,,22,4,26,,T,57057,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,57,Senvagės,3411,2075,1639,9,427,0,NAGLIS,PUTEIKIS,,9,3,12,,T,57057,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,57,Senvagės,3411,2075,1639,9,427,0,VALENTINAS,MAZURONIS,,2,0,2,,T,57057,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,360,Sietyno,2329,1366,1198,12,156,0,INGRIDA,ŠIMONYTĖ,,377,75,452,,T,57360,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,360,Sietyno,2329,1366,1198,12,156,0,GITANAS,NAUSĖDA,,316,46,362,,T,57360,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,360,Sietyno,2329,1366,1198,12,156,0,SAULIUS,SKVERNELIS,,273,25,298,,T,57360,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,360,Sietyno,2329,1366,1198,12,156,0,VALDEMAR,TOMAŠEVSKI,,97,3,100,,T,57360,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,360,Sietyno,2329,1366,1198,12,156,0,VYTENIS POVILAS,ANDRIUKAITIS,,62,3,65,,T,57360,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,360,Sietyno,2329,1366,1198,12,156,0,ARVYDAS,JUOZAITIS,,38,2,40,,T,57360,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,360,Sietyno,2329,1366,1198,12,156,0,MINDAUGAS,PUIDOKAS,,25,1,26,,T,57360,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,360,Sietyno,2329,1366,1198,12,156,0,VALENTINAS,MAZURONIS,,5,1,6,,T,57360,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,360,Sietyno,2329,1366,1198,12,156,0,NAGLIS,PUTEIKIS,,5,0,5,,T,57360,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,306,Sietuvos,3375,2060,1799,12,247,2,INGRIDA,ŠIMONYTĖ,,616,124,740,,T,57306,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,306,Sietuvos,3375,2060,1799,12,247,2,GITANAS,NAUSĖDA,,477,53,530,,T,57306,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,306,Sietuvos,3375,2060,1799,12,247,2,SAULIUS,SKVERNELIS,,314,36,350,,T,57306,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,306,Sietuvos,3375,2060,1799,12,247,2,VALDEMAR,TOMAŠEVSKI,,155,7,162,,T,57306,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,306,Sietuvos,3375,2060,1799,12,247,2,VYTENIS POVILAS,ANDRIUKAITIS,,111,15,126,,T,57306,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,306,Sietuvos,3375,2060,1799,12,247,2,ARVYDAS,JUOZAITIS,,71,12,83,,T,57306,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,306,Sietuvos,3375,2060,1799,12,247,2,MINDAUGAS,PUIDOKAS,,40,0,40,,T,57306,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,306,Sietuvos,3375,2060,1799,12,247,2,NAGLIS,PUTEIKIS,,10,0,10,,T,57306,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,306,Sietuvos,3375,2060,1799,12,247,2,VALENTINAS,MAZURONIS,,5,0,5,,T,57306,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,407,Skroblų,3230,1723,1448,11,263,1,INGRIDA,ŠIMONYTĖ,,451,132,583,,T,57407,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,407,Skroblų,3230,1723,1448,11,263,1,GITANAS,NAUSĖDA,,412,65,477,,T,57407,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,407,Skroblų,3230,1723,1448,11,263,1,SAULIUS,SKVERNELIS,,263,27,290,,T,57407,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,407,Skroblų,3230,1723,1448,11,263,1,VALDEMAR,TOMAŠEVSKI,,139,7,146,,T,57407,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,407,Skroblų,3230,1723,1448,11,263,1,VYTENIS POVILAS,ANDRIUKAITIS,,82,12,94,,T,57407,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,407,Skroblų,3230,1723,1448,11,263,1,ARVYDAS,JUOZAITIS,,71,16,87,,T,57407,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,407,Skroblų,3230,1723,1448,11,263,1,MINDAUGAS,PUIDOKAS,,18,2,20,,T,57407,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,407,Skroblų,3230,1723,1448,11,263,1,VALENTINAS,MAZURONIS,,8,2,10,,T,57407,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,407,Skroblų,3230,1723,1448,11,263,1,NAGLIS,PUTEIKIS,,4,0,4,,T,57407,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,157,Sporto,2474,1614,1337,4,272,1,INGRIDA,ŠIMONYTĖ,,611,134,745,,T,57157,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,157,Sporto,2474,1614,1337,4,272,1,GITANAS,NAUSĖDA,,329,67,396,,T,57157,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,157,Sporto,2474,1614,1337,4,272,1,SAULIUS,SKVERNELIS,,164,36,200,,T,57157,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,157,Sporto,2474,1614,1337,4,272,1,VALDEMAR,TOMAŠEVSKI,,99,4,103,,T,57157,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,157,Sporto,2474,1614,1337,4,272,1,VYTENIS POVILAS,ANDRIUKAITIS,,65,13,78,,T,57157,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,157,Sporto,2474,1614,1337,4,272,1,ARVYDAS,JUOZAITIS,,55,15,70,,T,57157,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,157,Sporto,2474,1614,1337,4,272,1,MINDAUGAS,PUIDOKAS,,9,2,11,,T,57157,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,157,Sporto,2474,1614,1337,4,272,1,NAGLIS,PUTEIKIS,,4,1,5,,T,57157,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,157,Sporto,2474,1614,1337,4,272,1,VALENTINAS,MAZURONIS,,1,0,1,,T,57157,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,305,Statybininkų,2998,1798,1552,11,233,2,INGRIDA,ŠIMONYTĖ,,481,94,575,,T,57305,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,305,Statybininkų,2998,1798,1552,11,233,2,GITANAS,NAUSĖDA,,389,53,442,,T,57305,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,305,Statybininkų,2998,1798,1552,11,233,2,SAULIUS,SKVERNELIS,,326,40,366,,T,57305,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,305,Statybininkų,2998,1798,1552,11,233,2,VALDEMAR,TOMAŠEVSKI,,163,18,181,,T,57305,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,305,Statybininkų,2998,1798,1552,11,233,2,VYTENIS POVILAS,ANDRIUKAITIS,,103,16,119,,T,57305,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,305,Statybininkų,2998,1798,1552,11,233,2,ARVYDAS,JUOZAITIS,,53,8,61,,T,57305,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,305,Statybininkų,2998,1798,1552,11,233,2,MINDAUGAS,PUIDOKAS,,24,1,25,,T,57305,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,305,Statybininkų,2998,1798,1552,11,233,2,VALENTINAS,MAZURONIS,,8,0,8,,T,57305,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,305,Statybininkų,2998,1798,1552,11,233,2,NAGLIS,PUTEIKIS,,5,3,8,,T,57305,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,258,Šeškinės,2149,1311,1133,7,170,1,INGRIDA,ŠIMONYTĖ,,419,93,512,,T,57258,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,258,Šeškinės,2149,1311,1133,7,170,1,GITANAS,NAUSĖDA,,315,30,345,,T,57258,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,258,Šeškinės,2149,1311,1133,7,170,1,SAULIUS,SKVERNELIS,,182,19,201,,T,57258,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,258,Šeškinės,2149,1311,1133,7,170,1,VALDEMAR,TOMAŠEVSKI,,93,5,98,,T,57258,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,258,Šeškinės,2149,1311,1133,7,170,1,VYTENIS POVILAS,ANDRIUKAITIS,,55,8,63,,T,57258,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,258,Šeškinės,2149,1311,1133,7,170,1,ARVYDAS,JUOZAITIS,,42,10,52,,T,57258,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,258,Šeškinės,2149,1311,1133,7,170,1,MINDAUGAS,PUIDOKAS,,18,1,19,,T,57258,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,258,Šeškinės,2149,1311,1133,7,170,1,VALENTINAS,MAZURONIS,,6,3,9,,T,57258,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,258,Šeškinės,2149,1311,1133,7,170,1,NAGLIS,PUTEIKIS,,3,1,4,,T,57258,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,105,Šilo,3632,2598,2121,17,458,2,INGRIDA,ŠIMONYTĖ,,1103,296,1399,,T,57105,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,105,Šilo,3632,2598,2121,17,458,2,GITANAS,NAUSĖDA,,493,89,582,,T,57105,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,105,Šilo,3632,2598,2121,17,458,2,SAULIUS,SKVERNELIS,,220,39,259,,T,57105,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,105,Šilo,3632,2598,2121,17,458,2,VYTENIS POVILAS,ANDRIUKAITIS,,112,16,128,,T,57105,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,105,Šilo,3632,2598,2121,17,458,2,ARVYDAS,JUOZAITIS,,95,12,107,,T,57105,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,105,Šilo,3632,2598,2121,17,458,2,VALDEMAR,TOMAŠEVSKI,,72,2,74,,T,57105,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,105,Šilo,3632,2598,2121,17,458,2,MINDAUGAS,PUIDOKAS,,17,2,19,,T,57105,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,105,Šilo,3632,2598,2121,17,458,2,NAGLIS,PUTEIKIS,,7,1,8,,T,57105,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,105,Šilo,3632,2598,2121,17,458,2,VALENTINAS,MAZURONIS,,2,1,3,,T,57105,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,27,Šviesos,2459,1189,1096,18,75,0,GITANAS,NAUSĖDA,,324,19,343,,T,57027,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,27,Šviesos,2459,1189,1096,18,75,0,SAULIUS,SKVERNELIS,,273,11,284,,T,57027,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,27,Šviesos,2459,1189,1096,18,75,0,INGRIDA,ŠIMONYTĖ,,198,31,229,,T,57027,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,27,Šviesos,2459,1189,1096,18,75,0,VALDEMAR,TOMAŠEVSKI,,160,4,164,,T,57027,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,27,Šviesos,2459,1189,1096,18,75,0,VYTENIS POVILAS,ANDRIUKAITIS,,64,2,66,,T,57027,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,27,Šviesos,2459,1189,1096,18,75,0,ARVYDAS,JUOZAITIS,,36,3,39,,T,57027,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,27,Šviesos,2459,1189,1096,18,75,0,MINDAUGAS,PUIDOKAS,,24,3,27,,T,57027,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,27,Šviesos,2459,1189,1096,18,75,0,NAGLIS,PUTEIKIS,,10,1,11,,T,57027,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,27,Šviesos,2459,1189,1096,18,75,0,VALENTINAS,MAZURONIS,,7,1,8,,T,57027,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,109,Švyturio,3329,2157,1759,10,383,5,INGRIDA,ŠIMONYTĖ,,835,234,1069,,T,57109,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,109,Švyturio,3329,2157,1759,10,383,5,GITANAS,NAUSĖDA,,425,80,505,,T,57109,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,109,Švyturio,3329,2157,1759,10,383,5,SAULIUS,SKVERNELIS,,227,25,252,,T,57109,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,109,Švyturio,3329,2157,1759,10,383,5,VYTENIS POVILAS,ANDRIUKAITIS,,83,14,97,,T,57109,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,109,Švyturio,3329,2157,1759,10,383,5,VALDEMAR,TOMAŠEVSKI,,81,9,90,,T,57109,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,109,Švyturio,3329,2157,1759,10,383,5,ARVYDAS,JUOZAITIS,,72,17,89,,T,57109,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,109,Švyturio,3329,2157,1759,10,383,5,MINDAUGAS,PUIDOKAS,,26,2,28,,T,57109,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,109,Švyturio,3329,2157,1759,10,383,5,NAGLIS,PUTEIKIS,,5,2,7,,T,57109,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,109,Švyturio,3329,2157,1759,10,383,5,VALENTINAS,MAZURONIS,,5,0,5,,T,57109,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,302,Taikos,3890,2369,2100,11,257,1,INGRIDA,ŠIMONYTĖ,,633,115,748,,T,57302,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,302,Taikos,3890,2369,2100,11,257,1,GITANAS,NAUSĖDA,,624,78,702,,T,57302,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,302,Taikos,3890,2369,2100,11,257,1,SAULIUS,SKVERNELIS,,455,32,487,,T,57302,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,302,Taikos,3890,2369,2100,11,257,1,VALDEMAR,TOMAŠEVSKI,,189,8,197,,T,57302,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,302,Taikos,3890,2369,2100,11,257,1,VYTENIS POVILAS,ANDRIUKAITIS,,72,13,85,,T,57302,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,302,Taikos,3890,2369,2100,11,257,1,ARVYDAS,JUOZAITIS,,77,7,84,,T,57302,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,302,Taikos,3890,2369,2100,11,257,1,MINDAUGAS,PUIDOKAS,,32,3,35,,T,57302,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,302,Taikos,3890,2369,2100,11,257,1,VALENTINAS,MAZURONIS,,10,0,10,,T,57302,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,302,Taikos,3890,2369,2100,11,257,1,NAGLIS,PUTEIKIS,,8,1,9,,T,57302,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,217,Tarandės,3359,2189,1804,0,385,0,INGRIDA,ŠIMONYTĖ,,828,215,1043,,T,57217,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,217,Tarandės,3359,2189,1804,0,385,0,GITANAS,NAUSĖDA,,647,126,773,,T,57217,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,217,Tarandės,3359,2189,1804,0,385,0,SAULIUS,SKVERNELIS,,173,30,203,,T,57217,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,217,Tarandės,3359,2189,1804,0,385,0,ARVYDAS,JUOZAITIS,,43,2,45,,T,57217,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,217,Tarandės,3359,2189,1804,0,385,0,VYTENIS POVILAS,ANDRIUKAITIS,,35,4,39,,T,57217,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,217,Tarandės,3359,2189,1804,0,385,0,VALDEMAR,TOMAŠEVSKI,,34,4,38,,T,57217,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,217,Tarandės,3359,2189,1804,0,385,0,MINDAUGAS,PUIDOKAS,,31,3,34,,T,57217,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,217,Tarandės,3359,2189,1804,0,385,0,VALENTINAS,MAZURONIS,,8,1,9,,T,57217,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,217,Tarandės,3359,2189,1804,0,385,0,NAGLIS,PUTEIKIS,,5,0,5,,T,57217,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,10,Taurakalnio,1573,1199,993,3,203,0,INGRIDA,ŠIMONYTĖ,,527,120,647,,T,57010,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,10,Taurakalnio,1573,1199,993,3,203,0,GITANAS,NAUSĖDA,,248,48,296,,T,57010,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,10,Taurakalnio,1573,1199,993,3,203,0,SAULIUS,SKVERNELIS,,79,17,96,,T,57010,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,10,Taurakalnio,1573,1199,993,3,203,0,VYTENIS POVILAS,ANDRIUKAITIS,,53,8,61,,T,57010,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,10,Taurakalnio,1573,1199,993,3,203,0,ARVYDAS,JUOZAITIS,,38,6,44,,T,57010,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,10,Taurakalnio,1573,1199,993,3,203,0,VALDEMAR,TOMAŠEVSKI,,34,2,36,,T,57010,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,10,Taurakalnio,1573,1199,993,3,203,0,MINDAUGAS,PUIDOKAS,,8,0,8,,T,57010,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,10,Taurakalnio,1573,1199,993,3,203,0,VALENTINAS,MAZURONIS,,3,1,4,,T,57010,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,10,Taurakalnio,1573,1199,993,3,203,0,NAGLIS,PUTEIKIS,,3,1,4,,T,57010,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,411,Titnago,3621,1831,1635,7,189,0,INGRIDA,ŠIMONYTĖ,,478,106,584,,T,57411,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,411,Titnago,3621,1831,1635,7,189,0,GITANAS,NAUSĖDA,,511,45,556,,T,57411,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,411,Titnago,3621,1831,1635,7,189,0,SAULIUS,SKVERNELIS,,290,16,306,,T,57411,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,411,Titnago,3621,1831,1635,7,189,0,VALDEMAR,TOMAŠEVSKI,,171,11,182,,T,57411,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,411,Titnago,3621,1831,1635,7,189,0,VYTENIS POVILAS,ANDRIUKAITIS,,77,6,83,,T,57411,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,411,Titnago,3621,1831,1635,7,189,0,ARVYDAS,JUOZAITIS,,68,1,69,,T,57411,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,411,Titnago,3621,1831,1635,7,189,0,MINDAUGAS,PUIDOKAS,,24,2,26,,T,57411,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,411,Titnago,3621,1831,1635,7,189,0,VALENTINAS,MAZURONIS,,9,1,10,,T,57411,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,411,Titnago,3621,1831,1635,7,189,0,NAGLIS,PUTEIKIS,,7,1,8,,T,57411,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,48,Trakų Vokės,3200,1892,1674,12,206,0,INGRIDA,ŠIMONYTĖ,,665,100,765,,T,57048,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,48,Trakų Vokės,3200,1892,1674,12,206,0,GITANAS,NAUSĖDA,,496,65,561,,T,57048,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,48,Trakų Vokės,3200,1892,1674,12,206,0,SAULIUS,SKVERNELIS,,248,18,266,,T,57048,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,48,Trakų Vokės,3200,1892,1674,12,206,0,ARVYDAS,JUOZAITIS,,101,7,108,,T,57048,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,48,Trakų Vokės,3200,1892,1674,12,206,0,VALDEMAR,TOMAŠEVSKI,,70,7,77,,T,57048,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,48,Trakų Vokės,3200,1892,1674,12,206,0,VYTENIS POVILAS,ANDRIUKAITIS,,45,5,50,,T,57048,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,48,Trakų Vokės,3200,1892,1674,12,206,0,MINDAUGAS,PUIDOKAS,,26,1,27,,T,57048,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,48,Trakų Vokės,3200,1892,1674,12,206,0,VALENTINAS,MAZURONIS,,12,2,14,,T,57048,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,48,Trakų Vokės,3200,1892,1674,12,206,0,NAGLIS,PUTEIKIS,,11,1,12,,T,57048,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,161,Trimitų,1619,1032,827,4,201,0,INGRIDA,ŠIMONYTĖ,,364,105,469,,T,57161,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,161,Trimitų,1619,1032,827,4,201,0,GITANAS,NAUSĖDA,,212,56,268,,T,57161,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,161,Trimitų,1619,1032,827,4,201,0,SAULIUS,SKVERNELIS,,100,20,120,,T,57161,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,161,Trimitų,1619,1032,827,4,201,0,VYTENIS POVILAS,ANDRIUKAITIS,,48,7,55,,T,57161,Vilniaus miesto savivaldybė,2019-05-16 15:45
